Stkcd,Accper,eps,eps_diluted,ttl_shr_cap,
601318,30/9/2016,3.17,3.16,,
601318,31/12/2016,3.5,3.49,18280241410,
601318,31/3/2017,1.29,1.29,,
601318,30/6/2017,2.43,2.43,18280241410,
601318,30/9/2017,3.72,3.71,,
601318,31/12/2017,4.99,4.99,18280241410,
601318,31/3/2018,1.44,1.44,,
601318,30/6/2018,3.26,3.25,18280241410,
601318,30/9/2018,4.45,4.44,,
601318,31/12/2018,6.02,6.02,18280241410,
601318,31/3/2019,2.55,2.55,,
601318,30/6/2019,5.48,5.47,18280241410,
601318,30/9/2019,7.29,7.26,,
601318,31/12/2019,8.41,8.38,18280241410,
601318,31/3/2020,1.47,1.46,,
601318,30/6/2020,3.88,3.86,18280241410,
601318,30/9/2020,5.83,5.79,,
601318,31/12/2020,8.1,8.04,18280241410,
601328,30/6/2007,0.19,0,48994383703,
601328,30/9/2007,0.31,0,,
601328,31/12/2007,0.43,,48994383704,
601328,31/3/2008,0.16,0,,
601328,30/6/2008,0.32,0,48994383705,
601328,30/9/2008,0.47,0,,
601328,31/12/2008,0.58,,48994383706,
601328,31/3/2009,0.16,0,,
601328,30/6/2009,0.32,0,48994383707,
601328,30/9/2009,0.47,0,,
601328,31/12/2009,0.61,0.61,48994383708,
601328,31/3/2010,0.21,0.21,,
601328,30/6/2010,0.4,,52799971178,
601328,30/9/2010,0.56,,,
601328,31/12/2010,0.73,,56259641398,
601328,31/3/2011,0.24,,,
601328,30/6/2011,0.43,,56259641398,
601328,30/9/2011,0.62,,,
601328,31/12/2011,0.82,,61885605538,
601328,31/3/2012,0.26,,,
601328,30/6/2012,0.5,0,61885605538,
601328,30/9/2012,0.7,0,,
601328,31/12/2012,0.88,0,74262726645,
601328,31/3/2013,0.24,0,,
601328,30/6/2013,0.47,0,74262726645,
601328,30/9/2013,0.66,0.66,,
601328,31/12/2013,0.84,0.84,74262726645,
601328,31/3/2014,0.25,0.25,,
601328,30/6/2014,0.5,0.5,74262726645,
601328,30/9/2014,0.69,0.69,,
601328,31/12/2014,0.89,0.89,74262726645,
601328,31/3/2015,0.26,0.26,,
601328,30/6/2015,0.5,0.5,74262726645,
601328,30/9/2015,0.7,0.7,,
601328,31/12/2015,0.9,0.9,74262726645,
601328,31/3/2016,0.26,0.26,,
601328,30/6/2016,0.5,0.5,74262726645,
601328,30/9/2016,0.7,0.7,,
601328,31/12/2016,0.89,0.89,74262726645,
601328,31/3/2017,0.26,0.26,,
601328,30/6/2017,0.49,0.49,74262726645,
601328,30/9/2017,0.7,0.7,,
601328,31/12/2017,0.91,0.91,74262726645,
601328,31/3/2018,0.27,0.27,,
601328,30/6/2018,0.51,0.51,74262726645,
601328,30/9/2018,0.74,0.74,,
601328,31/12/2018,0.96,0.96,74262726645,
601328,31/3/2019,0.28,0.28,,
601328,30/6/2019,0.54,0.54,74262726645,
601328,30/9/2019,0.77,0.77,,
601328,31/12/2019,1,1,74262726645,
601328,31/3/2020,0.25,0.25,,
601328,30/6/2020,0.46,0.46,74262726645,
601328,30/9/2020,0.65,0.65,,
601333,31/3/2007,0.06,0.06,,
601333,30/6/2007,0.1,0,7083537000,
601333,30/9/2007,0.16,0.16,,
601333,31/12/2007,0.2,0.2,7083537000,
601333,31/3/2008,0.03,0.03,,
601333,30/6/2008,0.09,0.09,7083537000,
601333,30/9/2008,0.15,0.15,,
601333,31/12/2008,0.17,0.17,7083537000,
601333,31/3/2009,0.039,0.039,,
601333,30/6/2009,0.08,0.08,7083537000,
601333,30/9/2009,0.14,0.14,,
601333,31/12/2009,0.19,0.19,7083537000,
601333,31/3/2010,0.04,0.04,,
601333,30/6/2010,0.1,0.1,7083537000,
601333,30/9/2010,0.175,0.175,,
601333,31/12/2010,0.22,0.22,7083537000,
601333,31/3/2011,0.059,0.059,,
601333,30/6/2011,0.13,0.13,7083537000,
601333,30/9/2011,0.21,0.21,,
601333,31/12/2011,0.25,0.25,7083537000,
601333,31/3/2012,0.043,0.043,,
601333,30/6/2012,0.1,0.1,7083537000,
601333,30/9/2012,0.15,0.15,,
601333,31/12/2012,0.19,0.19,7083537000,
601333,31/3/2013,0.038,0.038,,
601333,30/6/2013,0.09,0.09,7083537000,
601333,30/9/2013,0.14,0.14,,
601333,31/12/2013,0.18,0.18,7083537000,
601333,31/3/2014,0.014,0.014,,
601333,30/6/2014,0.05,0.05,7083537000,
601333,30/9/2014,0.092,0.092,,
601333,31/12/2014,0.09,0.09,7083537000,
601333,31/3/2015,0.037,0.037,,
601333,30/6/2015,0.07,0.07,7083537000,
601333,30/9/2015,0.125,0.125,,
601333,31/12/2015,0.15,0.15,7083537000,
601333,31/3/2016,0.046,0.046,,
601333,30/6/2016,0.1,0.1,7083537000,
601333,30/9/2016,0.154,0.154,,
601333,31/12/2016,0.16,0.16,7083537000,
601333,31/3/2017,0.04,0.04,,
601333,30/6/2017,0.07,0.07,7083537000,
601333,30/9/2017,0.125,0.125,,
601333,31/12/2017,0.14,0.14,7083537000,
601333,31/3/2018,0.063,0.063,,
601333,30/6/2018,0.09,0.09,7083537000,
601333,30/9/2018,0.136,0.136,,
601333,31/12/2018,0.11,0.11,7083537000,
601333,31/3/2019,0.055,0.055,,
601333,30/6/2019,0.11,0.11,7083537000,
601333,30/9/2019,0.123,0.123,,
601333,31/12/2019,0.11,0.11,7083537000,
601333,31/3/2020,-0.065,-0.065,,
601333,30/6/2020,-0.09,-0.09,7083537000,
601333,30/9/2020,-0.158,-0.158,,
601336,31/12/2011,1.24,1.24,3116960000,
601336,31/3/2012,0.25,0.25,,
601336,30/6/2012,0.61,0.61,3116960000,
601336,30/9/2012,0.74,0.74,,
601336,31/12/2012,0.94,0.94,3116960000,
601336,31/3/2013,0.47,0.47,,
601336,30/6/2013,0.7,0.7,3116960000,
601336,30/9/2013,1.27,1.27,,
601336,31/12/2013,1.42,1.42,3116960000,
601336,31/3/2014,0.5,0.5,,
601336,30/6/2014,1.2,1.2,3116960000,
601336,30/9/2014,2.03,2.03,,
601336,31/12/2014,2.05,2.05,3116960000,
601336,31/3/2015,1.16,1.16,,
601336,30/6/2015,2.16,2.16,3116960000,
601336,30/9/2015,2.77,2.77,,
601336,31/12/2015,2.76,2.76,3116960000,
601336,31/3/2016,0.64,0.64,,
601336,30/6/2016,1.07,1.07,3116960000,
601336,30/9/2016,1.53,1.53,,
601336,31/12/2016,1.58,1.58,3116960000,
601336,31/3/2017,0.59,0.59,,
601336,30/6/2017,1.04,1.04,3116960000,
601336,30/9/2017,1.62,1.62,,
601336,31/12/2017,1.73,1.73,3116960000,
601336,31/3/2018,0.84,0.84,,
601336,30/6/2018,1.86,1.86,3116960000,
601336,30/9/2018,2.47,2.47,,
601336,31/12/2018,2.54,2.54,3116960000,
601336,31/3/2019,1.08,1.08,,
601336,30/6/2019,3.38,3.38,3116960000,
601336,30/9/2019,4.17,4.17,,
601336,31/12/2019,4.67,4.67,3116960000,
601336,31/3/2020,1.49,1.49,,
601336,30/6/2020,2.63,2.63,3116960000,
601336,30/9/2020,3.56,3.56,,
601390,31/12/2007,0.24,0,21299900000,
601390,31/3/2008,0.02,0,,
601390,30/6/2008,0.09,0,21299900000,
601390,30/9/2008,0.06,0.06,,
601390,31/12/2008,0.05,,21299900000,
601390,31/3/2009,0.05,0,,
601390,30/6/2009,0.14,,21299900000,
601390,30/9/2009,0.23,0,,
601390,31/12/2009,0.32,0,21299900000,
601390,31/3/2010,0.08,0,,
601390,30/6/2010,0.15,0,21299900000,
601390,30/9/2010,0.25,0,,
601390,31/12/2010,0.35,0,21299900000,
601390,31/3/2011,0.08,0,,
601390,30/6/2011,0.12,0,21299900000,
601390,30/9/2011,0.17,,,
601390,31/12/2011,0.31,0,21299900000,
601390,31/3/2012,0.04,0,,
601390,30/6/2012,0.112,0,21299900000,
601390,30/9/2012,0.2,0,,
601390,31/12/2012,0.345,0,21299900000,
601390,31/3/2013,0.07,0,,
601390,30/6/2013,0.164,0,21299900000,
601390,30/9/2013,0.29,0,,
601390,31/12/2013,0.44,0,21299900000,
601390,31/3/2014,0.09,0,,
601390,30/6/2014,0.191,0,21299900000,
601390,30/9/2014,0.33,0,,
601390,31/12/2014,0.482,0,21299900000,
601390,31/3/2015,0.1,0,,
601390,30/6/2015,0.215,0,21299900000,
601390,30/9/2015,0.344,0,,
601390,31/12/2015,0.53,0,22844301543,
601390,31/3/2016,0.1,0,,
601390,30/6/2016,0.224,0,22844301543,
601390,30/9/2016,0.39,0,,
601390,31/12/2016,0.517,,22844301543,
601390,31/3/2017,0.107,,,
601390,30/6/2017,0.31,,22844301543,
601390,30/9/2017,0.452,,,
601390,31/12/2017,0.669,0.669,22844301543,
601390,31/3/2018,0.131,0.131,,
601390,30/6/2018,0.394,0.394,22844301543,
601390,30/9/2018,0.562,0.562,,
601390,31/12/2018,0.718,0.718,22844301543,
601390,31/3/2019,0.15,0.15,,
601390,30/6/2019,0.399,0.399,22844301543,
601390,30/9/2019,0.613,0.613,,
601390,31/12/2019,0.95,0.95,24570929283,
601390,31/3/2020,0.132,0.132,,
601390,30/6/2020,0.425,0.425,24570929283,
601390,30/9/2020,0.69,0.69,,
601398,31/3/2007,0.06,0.06,,
601398,30/6/2007,0.12,0.12,3.34E+11,
601398,30/9/2007,0.19,0.19,,
601398,31/12/2007,0.24,0.24,3.34E+11,
601398,31/3/2008,0.1,0.1,,
601398,30/6/2008,0.19,0.19,3.34E+11,
601398,30/9/2008,0.28,0.28,,
601398,31/12/2008,0.33,0.33,3.34E+11,
601398,31/3/2009,0.11,0.11,,
601398,30/6/2009,0.2,0.2,3.34E+11,
601398,30/9/2009,0.3,0.3,,
601398,31/12/2009,0.39,0.39,3.34E+11,
601398,31/3/2010,0.12,0.12,,
601398,30/6/2010,0.25,0.25,3.34E+11,
601398,30/9/2010,0.38,0.38,,
601398,31/12/2010,0.48,0.48,3.49E+11,
601398,31/3/2011,0.15,0.15,,
601398,30/6/2011,0.31,0.31,3.49E+11,
601398,30/9/2011,0.47,0.46,,
601398,31/12/2011,0.6,0.59,3.49E+11,
601398,31/3/2012,0.18,0.17,,
601398,30/6/2012,0.35,0.35,3.49E+11,
601398,30/9/2012,0.53,0.52,,
601398,31/12/2012,0.68,0.67,3.50E+11,
601398,31/3/2013,0.2,0.19,,
601398,30/6/2013,0.4,0.39,3.50E+11,
601398,30/9/2013,0.59,0.58,,
601398,31/12/2013,0.75,0.74,3.51E+11,
601398,31/3/2014,0.21,0.21,,
601398,30/6/2014,0.42,0.42,3.51E+11,
601398,30/9/2014,0.63,0.62,,
601398,31/12/2014,0.78,0.78,3.53E+11,
601398,31/3/2015,0.21,0.21,,
601398,30/6/2015,0.42,0.42,3.56E+11,
601398,30/9/2015,0.62,0.62,,
601398,31/12/2015,0.77,0.77,3.56E+11,
601398,31/3/2016,0.21,0.21,,
601398,30/6/2016,0.42,0.42,3.56E+11,
601398,30/9/2016,0.63,0.63,,
601398,31/12/2016,0.77,0.77,3.56E+11,
601398,31/3/2017,0.21,0.21,,
601398,30/6/2017,0.43,0.43,3.56E+11,
601398,30/9/2017,0.64,0.64,,
601398,31/12/2017,0.79,0.79,3.56E+11,
601398,31/3/2018,0.22,0.22,,
601398,30/6/2018,0.45,0.45,3.56E+11,
601398,30/9/2018,0.67,0.67,,
601398,31/12/2018,0.82,0.82,3.56E+11,
601398,31/3/2019,0.23,0.23,,
601398,30/6/2019,0.47,0.47,3.56E+11,
601398,30/9/2019,0.71,0.71,,
601398,31/12/2019,0.86,0.86,3.56E+11,
601398,31/3/2020,0.24,0.24,,
601398,30/6/2020,0.42,0.42,3.56E+11,
601398,30/9/2020,0.64,0.64,,
601588,31/3/2007,0.02,0,,
601588,30/6/2007,0.05,0.05,3367020000,
601588,30/9/2007,0.08,0.08,,
601588,31/12/2007,0.1,0.1,3367020000,
601588,31/3/2008,0.03,0.03,,
601588,30/6/2008,0.04,0.04,3367020000,
601588,30/9/2008,0.06,0.06,,
601588,31/12/2008,0.13,0.13,3367020000,
601588,31/3/2009,0.05,0.05,,
601588,30/6/2009,0.15,0.15,3367020000,
601588,30/9/2009,0.19,0.19,,
601588,31/12/2009,0.17,0.17,3367020000,
601588,31/3/2010,0.03,0.03,,
601588,30/6/2010,0.04,0.04,3367020000,
601588,30/9/2010,0.05,0.05,,
601588,31/12/2010,0.06,0.06,3367020000,
601588,31/3/2011,0.03,0.03,,
601588,30/6/2011,0.1,0.1,3367020000,
601588,30/9/2011,0.12,0.12,,
601588,31/12/2011,0.14,0.14,3367020000,
601588,31/3/2012,0.01,0.01,,
601588,30/6/2012,0.09,0.09,3367020000,
601588,30/9/2012,0.17,0.17,,
601588,31/12/2012,0.19,0.19,3367020000,
601588,31/3/2013,0.04,0.04,,
601588,30/6/2013,0.11,0.11,3367020000,
601588,30/9/2013,0.15,0.15,,
601588,31/12/2013,0.2,0.2,3367020000,
601588,31/3/2014,0.02,0.02,,
601588,30/6/2014,0.07,0.07,3367020000,
601588,30/9/2014,0.1,0.1,,
601588,31/12/2014,0.16,0.16,3367020000,
601588,31/3/2015,0.03,0.03,,
601588,30/6/2015,0.11,0.11,3367020000,
601588,30/9/2015,0.16,0.16,,
601588,31/12/2015,0.18,0.18,3367020000,
601588,31/3/2016,0.05,0.05,,
601588,30/6/2016,0.12,0.12,3367020000,
601588,30/9/2016,0.13,0.13,,
601588,31/12/2016,0.18,0.18,3367020000,
601588,31/3/2017,0.09,0.09,,
601588,30/6/2017,0.19,0.19,3367020000,
601588,30/9/2017,0.25,0.25,,
601588,31/12/2017,0.34,0.34,3367020000,
601588,31/3/2018,0.05,0.05,,
601588,30/6/2018,0.19,0.19,3367020000,
601588,30/9/2018,0.35,0.35,,
601588,31/12/2018,0.35,0.35,3367020000,
601588,31/3/2019,0.24,0.24,,
601588,30/6/2019,0.36,0.36,3367020000,
601588,30/9/2019,0.39,0.39,,
601588,31/12/2019,0.46,0.46,3367020000,
601588,31/3/2020,0.05,0.05,,
601588,30/6/2020,0.02,0.02,3367020000,
601588,30/9/2020,0.002,0.002,,
601600,30/6/2007,0.53,0.53,12886607892,
601600,30/9/2007,0.68,0.68,,
601600,31/12/2007,0.82,0.82,13524487892,
601600,31/3/2008,0.09,0.09,,
601600,30/6/2008,0.18,0.18,13524487892,
601600,30/9/2008,0.19,0.19,,
601600,31/12/2008,0.001,0.001,13524487892,
601600,31/3/2009,-0.1397,-0.1397,,
601600,30/6/2009,-0.26,-0.26,13524487892,
601600,30/9/2009,-0.2588,-0.2588,,
601600,31/12/2009,-0.3435,-0.3435,13524487892,
601600,31/3/2010,0.0464,0.0464,,
601600,30/6/2010,0.04,0.04,13524487892,
601600,30/9/2010,0.0305,0.0305,,
601600,31/12/2010,0.06,0.06,13524487892,
601600,31/3/2011,0.024,0.024,,
601600,30/6/2011,0.031,0.031,13524487892,
601600,30/9/2011,0.072,0.072,,
601600,31/12/2011,0.02,0.02,13524487892,
601600,31/3/2012,-0.08,-0.08,,
601600,30/6/2012,-0.241,-0.241,13524487892,
601600,30/9/2012,-0.32,-0.32,,
601600,31/12/2012,-0.61,-0.61,13524487892,
601600,31/3/2013,-0.07,-0.07,,
601600,30/6/2013,-0.05,-0.05,13524487892,
601600,30/9/2013,-0.14,-0.14,,
601600,31/12/2013,0.07,0.07,13524487892,
601600,31/3/2014,-0.16,-0.16,,
601600,30/6/2014,-0.3,-0.3,13524487892,
601600,30/9/2014,-0.4,-0.4,,
601600,31/12/2014,-1.2,-1.2,13524487892,
601600,31/3/2015,0.005,0.005,,
601600,30/6/2015,0.002,0.002,14903798236,
601600,30/9/2015,-0.07,-0.07,,
601600,31/12/2015,0.01,0.01,14903798236,
601600,31/3/2016,0.001,0.001,,
601600,30/6/2016,0.0002,0.0002,14903798236,
601600,30/9/2016,0.002,0.002,,
601600,31/12/2016,0.02,0.02,14903798236,
601600,31/3/2017,0.024,0.024,,
601600,30/6/2017,0.05,0.05,14903798236,
601600,30/9/2017,0.09,0.09,,
601600,31/12/2017,0.09,0.09,14903798236,
601600,31/3/2018,0.019,0.019,,
601600,30/6/2018,0.0476,0.0476,14903798236,
601600,30/9/2018,0.084,0.084,,
601600,31/12/2018,0.044,0.044,14903798236,
601600,31/3/2019,0.023,0.023,,
601600,30/6/2019,0.035,0.035,17022672951,
601600,30/9/2019,0.038,0.038,,
601600,31/12/2019,0.037,0.037,17022672951,
601600,31/3/2020,-0.002,-0.002,,
601600,30/6/2020,-0.006,-0.006,17022672951,
601600,30/9/2020,0.014,0.014,,
601601,31/12/2007,1.12,,7700000000,
601601,31/3/2008,0.23,,,
601601,30/6/2008,0.72,,7700000000,
601601,30/9/2008,0.51,,,
601601,31/12/2008,0.17,,7700000000,
601601,31/3/2009,0.03,0,,
601601,30/6/2009,0.31,0.31,7700000000,
601601,30/9/2009,0.53,0,,
601601,31/12/2009,0.95,0.95,8483000000,
601601,31/3/2010,0.33,0,,
601601,30/6/2010,0.47,0.47,8600000000,
601601,30/9/2010,0.57,0.57,,
601601,31/12/2010,1,1,8600000000,
601601,31/3/2011,0.4,,,
601601,30/6/2011,0.68,0.68,8600000000,
601601,30/9/2011,0.82,0.82,,
601601,31/12/2011,0.97,0.97,8600000000,
601601,31/3/2012,0.08,0.08,,
601601,30/6/2012,0.31,0.31,8600000000,
601601,30/9/2012,0.36,0.36,,
601601,31/12/2012,0.59,0.59,9062000000,
601601,31/3/2013,0.25,0.25,,
601601,30/6/2013,0.6,0.6,9062000000,
601601,30/9/2013,0.89,0.89,,
601601,31/12/2013,1.02,1.02,9062000000,
601601,31/3/2014,0.35,0.35,,
601601,30/6/2014,0.76,0.76,9062000000,
601601,30/9/2014,0.99,0.99,,
601601,31/12/2014,1.22,1.22,9062000000,
601601,31/3/2015,0.54,0.54,,
601601,30/6/2015,1.25,1.25,9062000000,
601601,30/9/2015,1.66,1.66,,
601601,31/12/2015,1.96,1.96,9062000000,
601601,31/3/2016,0.24,0.24,,
601601,30/6/2016,0.68,0.68,9062000000,
601601,30/9/2016,0.97,0.97,,
601601,31/12/2016,1.33,1.33,9062000000,
601601,31/3/2017,0.22,0.22,,
601601,30/6/2017,0.72,0.72,9062000000,
601601,30/9/2017,1.21,1.21,,
601601,31/12/2017,1.62,1.62,9062000000,
601601,31/3/2018,0.41,0.41,,
601601,30/6/2018,0.91,0.91,9062000000,
601601,30/9/2018,1.4,1.4,,
601601,31/12/2018,1.99,1.99,9062000000,
601601,31/3/2019,0.6,0.6,,
601601,30/6/2019,1.79,1.79,9062000000,
601601,30/9/2019,2.53,2.53,,
601601,31/12/2019,3.06,3.06,9062000000,
601601,31/3/2020,0.93,0.93,,
601601,30/6/2020,1.57,1.57,9576366500,
601601,30/9/2020,2.12,2.12,,
601607,31/12/2009,0.3,0.3,569172884,
601607,31/3/2010,0.1981,0.1981,,
601607,30/6/2010,0.3859,0.3859,1992643338,
601607,30/9/2010,0.556,0.556,,
601607,31/12/2010,0.6867,0.6867,1992643338,
601607,31/3/2011,0.4259,0.4259,,
601607,30/6/2011,0.6072,0.6072,2688910538,
601607,30/9/2011,0.7353,0.7353,,
601607,31/12/2011,0.8437,0.8437,2688910538,
601607,31/3/2012,0.2144,0.2144,,
601607,30/6/2012,0.4268,0.4268,2688910538,
601607,30/9/2012,0.5753,0.5753,,
601607,31/12/2012,0.7635,0.7635,2688910538,
601607,31/3/2013,0.2327,0.2327,,
601607,30/6/2013,0.4424,0.4424,2688910538,
601607,30/9/2013,0.6239,0.6239,,
601607,31/12/2013,0.8341,0.8341,2688910538,
601607,31/3/2014,0.218,0.218,,
601607,30/6/2014,0.4902,0.4902,2688910538,
601607,30/9/2014,0.7113,0.7113,,
601607,31/12/2014,0.9636,0.9636,2688910538,
601607,31/3/2015,0.2727,0.2727,,
601607,30/6/2015,0.5705,0.5705,2688910538,
601607,30/9/2015,0.8103,0.8103,,
601607,31/12/2015,1.0699,1.0699,2688910538,
601607,31/3/2016,0.3308,0.3308,,
601607,30/6/2016,0.6443,0.6443,2688910538,
601607,30/9/2016,0.9138,0.9138,,
601607,31/12/2016,1.1887,1.1887,2688910538,
601607,31/3/2017,0.3717,0.3717,,
601607,30/6/2017,0.7159,0.7159,2688910538,
601607,30/9/2017,0.9999,0.9999,,
601607,31/12/2017,1.3093,1.3093,2688910538,
601607,31/3/2018,0.3655,0.3655,,
601607,30/6/2018,0.7219,0.7219,2842089322,
601607,30/9/2018,1.1936,1.1936,,
601607,31/12/2018,1.3717,1.3717,2842089322,
601607,31/3/2019,0.3963,0.3963,,
601607,30/6/2019,0.8045,0.8045,2842089322,
601607,30/9/2019,1.1959,1.1959,,
601607,31/12/2019,1.44,1.44,2842089322,
601607,31/3/2020,0.37,0.37,,
601607,30/6/2020,0.86,0.86,2842089322,
601607,30/9/2020,1.27,1.27,,
601618,30/9/2009,0.27,0,,
601618,31/12/2009,0.29,0.29,19110000000,
601618,31/3/2010,0.06,0,,
601618,30/6/2010,0.12,0,19110000000,
601618,30/9/2010,0.16,0,,
601618,31/12/2010,0.28,,19110000000,
601618,31/3/2011,0.06,0,,
601618,30/6/2011,0.1,0,19110000000,
601618,30/9/2011,0.14,0,,
601618,31/12/2011,0.22,,19110000000,
601618,31/3/2012,0.05,0,,
601618,30/6/2012,-0.01,0,19110000000,
601618,30/9/2012,0.03,0,,
601618,31/12/2012,-0.36,0,19110000000,
601618,31/3/2013,0.05,0,,
601618,30/6/2013,0.08,0,19110000000,
601618,30/9/2013,0.11,0,,
601618,31/12/2013,0.16,0,19110000000,
601618,31/3/2014,0.06,0,,
601618,30/6/2014,0.09,0,19110000000,
601618,30/9/2014,0.13,0,,
601618,31/12/2014,0.21,0,19110000000,
601618,31/3/2015,0.07,0,,
601618,30/6/2015,0.11,0,19110000000,
601618,30/9/2015,0.16,0,,
601618,31/12/2015,0.24,0,19110000000,
601618,31/3/2016,0.07,0,,
601618,30/6/2016,0.11,0,19110000000,
601618,30/9/2016,0.16,0,,
601618,31/12/2016,0.25,,19110000000,
601618,31/3/2017,0.07,,,
601618,30/6/2017,0.11,,20723619170,
601618,30/9/2017,0.16,,,
601618,31/12/2017,0.26,,20723619170,
601618,31/3/2018,0.08,,,
601618,30/6/2018,0.12,,20723619170,
601618,30/9/2018,0.18,,,
601618,31/12/2018,0.26,,20723619170,
601618,31/3/2019,0.09,,,
601618,30/6/2019,0.13,,20723619170,
601618,30/9/2019,0.19,,,
601618,31/12/2019,0.27,,20723619170,
601618,31/3/2020,0.09,,,
601618,30/6/2020,0.14,,20723619170,
601618,30/9/2020,0.19,,,
601628,31/3/2007,,,,
601628,30/6/2007,0.6,0.6,28264705000,
601628,30/9/2007,0.87,0.87,,
601628,31/12/2007,0.99,0.99,28264705000,
601628,31/3/2008,0.12,0.12,,
601628,30/6/2008,0.38,0.38,28264705000,
601628,30/9/2008,0.46,0.46,,
601628,31/12/2008,0.36,0.36,28264705000,
601628,31/3/2009,0.19,0.19,,
601628,30/6/2009,0.49,0.49,28264705000,
601628,30/9/2009,0.7,0.7,,
601628,31/12/2009,1.16,1.16,28264705000,
601628,31/3/2010,0.36,0.36,,
601628,30/6/2010,0.64,0.64,28264705000,
601628,30/9/2010,0.88,0.88,,
601628,31/12/2010,1.19,1.19,28264705000,
601628,31/3/2011,0.28,0.28,,
601628,30/6/2011,0.46,0.46,28264705000,
601628,30/9/2011,0.59,0.59,,
601628,31/12/2011,0.65,0.65,28264705000,
601628,31/3/2012,0.2,0.2,,
601628,30/6/2012,0.34,0.34,28264705000,
601628,30/9/2012,0.26,0.26,,
601628,31/12/2012,0.39,0.39,28264705000,
601628,31/3/2013,0.36,0.36,,
601628,30/6/2013,0.57,0.57,28264705000,
601628,30/9/2013,0.84,0.84,,
601628,31/12/2013,0.88,0.88,28264705000,
601628,31/3/2014,0.26,0.26,,
601628,30/6/2014,0.65,0.65,28264705000,
601628,30/9/2014,0.97,0.97,,
601628,31/12/2014,1.14,1.14,28264705000,
601628,31/3/2015,0.43,0.43,,
601628,30/6/2015,1.11,1.11,28264705000,
601628,30/9/2015,1.2,1.2,,
601628,31/12/2015,1.22,1.22,28264705000,
601628,31/3/2016,0.18,0.18,,
601628,30/6/2016,0.36,0.36,28264705000,
601628,30/9/2016,0.47,0.47,,
601628,31/12/2016,0.66,0.66,28264705000,
601628,31/3/2017,0.21,0.21,,
601628,30/6/2017,0.43,0.43,28264705000,
601628,30/9/2017,0.94,0.94,,
601628,31/12/2017,1.13,1.13,28264705000,
601628,31/3/2018,0.48,0.48,,
601628,30/6/2018,0.57,0.57,28264705000,
601628,30/9/2018,0.69,0.69,,
601628,31/12/2018,0.39,0.39,28264705000,
601628,31/3/2019,0.92,0.92,,
601628,30/6/2019,1.32,1.32,28264705000,
601628,30/9/2019,2.03,2.03,,
601628,31/12/2019,2.05,2.05,28264705000,
601628,31/3/2020,0.6,0.6,,
601628,30/6/2020,1.07,1.07,28264705000,
601628,30/9/2020,1.66,1.66,,
601633,30/9/2011,0.93,0,,
601633,31/12/2011,1.22,0,3042423000,
601633,31/3/2012,0.36,0,,
601633,30/6/2012,0.77,0,3042423001,
601633,30/9/2012,1.26,0,,
601633,31/12/2012,1.87,0,3042423002,
601633,31/3/2013,0.62,0,,
601633,30/6/2013,1.34,0,3042423003,
601633,30/9/2013,2.03,0,,
601633,31/12/2013,2.7,0,3042423004,
601633,31/3/2014,0.66,0,,
601633,30/6/2014,1.3,0,3042423005,
601633,30/9/2014,1.8361,0,,
601633,31/12/2014,2.6431,0,3042423006,
601633,31/3/2015,0.8335,0,,
601633,30/6/2015,1.55,0,3042423007,
601633,30/9/2015,2.0407,0,,
601633,31/12/2015,0.88,0,9127269000,
601633,31/3/2016,0.2625,0,,
601633,30/6/2016,0.5397,0,9127269000,
601633,30/9/2016,0.7898,0,,
601633,31/12/2016,1.16,,9127269000,
601633,31/3/2017,0.21,,,
601633,30/6/2017,0.27,,9127269000,
601633,30/9/2017,0.3155,,,
601633,31/12/2017,0.55,,9127269000,
601633,31/3/2018,0.228,,,
601633,30/6/2018,0.4,,9127269000,
601633,30/9/2018,0.4302,,,
601633,31/12/2018,0.57,,9127269000,
601633,31/3/2019,0.0847,,,
601633,30/6/2019,0.17,,9127269000,
601633,30/9/2019,0.3196,,,
601633,31/12/2019,0.49,,9127269000,
601633,31/3/2020,-0.0712,,,
601633,30/6/2020,0.12,0.12,9176572500,
601633,30/9/2020,0.2822,0.2813,,
601688,31/3/2010,0.1628,0.1628,,
601688,30/6/2010,0.27,0.27,5600000000,
601688,30/9/2010,0.44,0.44,,
601688,31/12/2010,0.63,0,5600000000,
601688,31/3/2011,0.12,0,,
601688,30/6/2011,0.2,0.2,5600000000,
601688,30/9/2011,0.24,0.24,,
601688,31/12/2011,0.3186,0.3186,5600000000,
601688,31/3/2012,0.09,0.09,,
601688,30/6/2012,0.19,0.19,5600000000,
601688,30/9/2012,0.24,0,,
601688,31/12/2012,0.2885,0.2885,5600000000,
601688,31/3/2013,0.1119,0.1119,,
601688,30/6/2013,0.23,0.23,5600000000,
601688,30/9/2013,0.33,0.33,,
601688,31/12/2013,0.3949,0.3949,5600000000,
601688,31/3/2014,0.1394,0.1394,,
601688,30/6/2014,0.2641,0.2641,5600000000,
601688,30/9/2014,0.47,0.47,,
601688,31/12/2014,0.8011,0.8011,5600000000,
601688,31/3/2015,0.3599,0.3599,,
601688,30/6/2015,1.145,1.145,7000000000,
601688,30/9/2015,1.38,1.38,,
601688,31/12/2015,1.6452,1.6452,7162768800,
601688,31/3/2016,0.174,0.174,,
601688,30/6/2016,0.3967,0.3967,7162768800,
601688,30/9/2016,0.67,0.67,,
601688,31/12/2016,0.8754,0.8754,7162768800,
601688,31/3/2017,0.1857,0.1857,,
601688,30/6/2017,0.4179,0.4179,7162768800,
